bathrooms,bedrooms,price,longitude,latitude,interest_level
1.0,3,3250,-74.0065,40.7081,2
1.0,1,4725,-73.9852,40.7467,1
1.0,3,4900,-73.9626,40.7575,1
1.0,2,3100,-73.9827,40.7299,3
1.0,1,4495,-73.9937,40.7349,1
1.0,1,1395,-73.9521,40.6444,3
1.0,1,2600,-73.9503,40.7845,2
1.0,2,3100,-73.9904,40.7328,3
1.0,0,1800,-73.9525,40.7813,3
1.0,2,3000,-73.9787,40.7274,2
2.0,3,3800,-73.937,40.7505,1
1.0,4,3350,-73.9398,40.8192,1
1.0,1,1500,-73.9509,40.6434,3
1.0,0,2350,-73.969,40.7565,1
2.0,4,5890,-73.9962,40.7593,1
2.0,2,4495,-73.9473,40.78,1
1.0,1,3595,-73.9982,40.7568,1
1.0,2,3650,-73.977,40.7271,1
1.0,1,3000,-73.9648,40.7572,1
1.0,3,3000,-74.0143,40.71,3
1.0,2,1950,-73.9455,40.8217,1
1.0,2,1900,-73.9415,40.7899,3
2.5,3,11500,-74.0055,40.7111,1
1.0,3,2975,-73.9405,40.7863,2
1.0,0,2375,-73.9847,40.7295,1
1.0,0,2450,-73.9765,40.7489,2
2.0,4,4700,-74.0086,40.7121,2
1.0,1,2895,-73.969,40.7549,1
1.0,0,2650,-73.9902,40.7238,2
1.0,3,3595,-73.9507,40.7814,1
1.0,0,4550,-73.9859,40.7701,1
1.0,0,2795,-73.9929,40.7714,1
1.0,2,4350,-73.984,40.7273,1
1.0,1,3705,-73.9732,40.7476,1
1.0,0,2710,-73.9605,40.804,1
1.0,0,3500,-73.9896,40.7341,1
1.0,1,2895,-73.9819,40.7299,2
1.0,2,2700,-73.9794,40.7297,1
1.0,2,3590,-73.9919,40.7187,2
2.0,4,5800,-73.9839,40.7307,2
1.0,1,3000,-73.9769,40.7463,1
1.0,1,2450,-73.9519,40.7697,2
1.0,2,2595,-74.0149,40.708,2
1.0,3,5004,-73.9775,40.7337,1
1.0,2,2900,-74.0099,40.7062,1
1.0,1,2895,-73.9968,40.7199,1
2.0,2,4800,-73.9406,40.7502,1
1.0,0,3000,-74.0076,40.7047,2
1.0,0,3300,-73.9812,40.7399,1
1.0,3,4500,-73.9746,40.7445,1
2.0,2,5800,-74.0122,40.7074,1
2.0,3,5500,-73.9743,40.7438,1
1.0,1,3375,-73.9564,40.7459,1
1.0,2,3700,-73.9796,40.7872,1
2.0,2,5345,-74.0057,40.7084,1
1.0,2,3400,-73.986,40.7609,2
1.0,2,3595,-73.9932,40.7633,1
2.0,2,4840,-73.9759,40.7343,1
1.0,1,2350,-73.99,40.7596,2
1.0,1,4015,-73.9915,40.7678,1
1.0,3,5300,-73.9802,40.7464,1
1.0,2,3600,-73.9805,40.7486,1
1.0,2,1850,-73.9416,40.8241,2
1.5,2,4015,-73.9489,40.7846,1
1.0,2,1900,-73.9309,40.8544,2
2.0,2,3000,-73.8475,40.7247,1
1.0,1,1550,-73.9406,40.8234,2
1.0,2,3225,-74.0072,40.7067,1
1.0,2,3295,-73.9741,40.7447,1
1.0,1,3700,-73.9797,40.743,1
2.0,3,4600,-73.9847,40.7198,2
1.0,1,4050,-73.99,40.7746,1
1.0,0,2550,-73.9528,40.7796,1
1.0,1,3500,-73.969,40.7516,1
1.0,1,1650,-73.9264,40.8668,2
2.0,3,6375,-73.9688,40.7905,1
2.0,3,6400,-74.0001,40.7344,3
1.0,1,1990,-73.9785,40.7249,2
2.0,6,8995,-73.9836,40.7264,1
1.0,0,2854,-73.9825,40.7208,1
1.0,1,2975,-73.9893,40.7739,1
1.0,2,2800,-73.97710000000002,40.7923,3
1.5,2,2599,-73.9571,40.6872,1
1.0,2,3395,-73.9974,40.7198,3
1.0,2,4175,-73.9678,40.7902,1
1.0,2,3600,-73.9799,40.7635,1
1.0,2,2395,-73.985,40.7196,2
1.0,0,2825,-73.9864,40.73,1
1.0,3,4500,-73.9695,40.753,2
2.0,3,3800,-73.9067,40.7736,1
1.0,2,3500,-73.9757,40.7444,1
1.0,1,2700,-73.9994,40.74,1
1.0,1,4000,-73.9974,40.7608,1
1.0,1,1750,-73.943,40.8442,1
2.0,1,7985,-73.9902,40.7342,1
2.0,4,6000,-73.9978,40.7612,2
2.0,2,7425,-73.98899999999998,40.7482,1
1.0,1,1450,-73.9639,40.6502,3
1.0,2,2300,-73.9337,40.6942,1
1.0,2,3400,-73.9802,40.7264,2
2.0,3,4200,-73.9857,40.7656,2
1.0,3,2650,-73.9417,40.8162,1
1.0,2,4350,-73.9772,40.7626,1
1.0,0,3995,-73.9827,40.7376,1
1.0,2,3600,-73.9668,40.8015,1
1.0,0,1595,-73.9621,40.6409,2
1.0,2,2250,-73.9386,40.8421,2
1.0,1,2895,-73.9784,40.726,1
1.0,2,2995,-73.9772,40.7412,3
1.5,3,3990,-73.9497,40.7618,1
1.0,1,4560,-73.9916,40.7452,1
2.0,3,7170,-73.9919,40.6939,1
1.0,1,3550,-74.0069,40.7074,1
1.0,1,3735,-74.0122,40.7074,1
2.0,3,10000,-73.9731,40.7936,1
1.0,1,3471,-73.999,40.761,1
1.5,1,2595,-73.9818,40.7397,1
1.0,1,3500,-73.9531,40.7176,1
1.0,0,2225,-73.9738,40.7464,2
1.0,2,1750,-73.9301,40.8532,1
1.5,2,4400,-73.9521,40.7092,1
1.0,2,1900,-73.9239,40.8679,1
1.0,3,2400,-73.9233,40.8667,2
1.0,1,3100,-73.9865,40.7348,2
1.0,2,3600,-73.9721,40.7513,1
1.0,2,1850,-73.8119,40.7031,2
1.0,1,2999,-73.9958,40.753,2
1.0,0,1995,-73.9497,40.7618,1
1.0,0,1950,-73.9955,40.6929,1
2.0,2,7500,-73.9741,40.787,1
1.0,2,3295,-73.97399999999998,40.7446,1
1.0,1,2350,-73.9525,40.7746,1
2.0,3,4900,-73.9754,40.7444,2
1.5,3,5295,-73.9792,40.7411,1
2.0,2,4250,-73.9832,40.7297,1
1.0,1,2350,-73.9626,40.7617,2
1.0,0,2995,-73.9717,40.7516,1
1.0,1,1550,-73.9505,40.6795,1
1.0,2,3300,-73.9643,40.8024,1
1.0,1,1550,-73.9303,40.8587,3
1.0,1,2704,-73.983,40.6969,1
1.0,0,3570,-73.9903,40.7468,1
1.0,1,4200,-73.9935,40.7301,1
2.0,4,6100,-74.0069,40.7074,2
1.0,2,3450,-73.9943,40.7545,3
1.0,1,2595,-73.9773,40.7621,1
1.5,2,3095,-73.9785,40.729,1
2.0,2,5845,-73.9773,40.7353,1
1.0,2,5650,-74.0036,40.716,1
1.0,3,5795,-73.9841,40.7229,1
2.0,3,5200,-73.9945,40.7564,1
1.0,1,2625,-73.9773,40.7909,2
2.0,2,6500,-74.0162,40.7166,1
1.0,4,3790,-73.9598,40.8148,1
1.0,2,3600,-73.9886,40.7656,1
1.0,0,2320,-74.0002,40.761,2
2.0,2,4500,-73.971,40.7887,1
1.0,0,2200,-73.9788,40.7466,1
1.0,0,1950,-73.9844,40.7506,2
1.0,0,2200,-73.9489,40.7478,3
1.0,0,3323,-74.0149,40.708,1
1.0,1,3495,-74.005,40.7304,1
3.0,3,6500,-73.9747,40.7483,1
1.0,1,2300,-74.0063,40.6479,1
2.0,3,5000,-73.9968,40.7562,1
1.0,0,1450,-73.9225,40.8689,2
1.0,2,3350,-73.9824,40.7222,2
1.0,0,2400,-73.9994,40.7606,1
1.0,2,3400,-73.986,40.7304,3
2.0,4,5995,-73.9978,40.7612,2
2.0,2,4710,-73.9886,40.7656,1
1.0,2,3500,-73.9961,40.7373,2
1.0,0,2870,-74.0069,40.7074,1
1.0,0,2400,-73.954,40.7753,1
1.0,2,3600,-73.96600000000002,40.8012,1
1.0,1,1600,-73.8145,40.7169,3
1.0,1,3006,-73.9745,40.732,3
2.0,2,3000,-73.9838,40.6594,2
1.0,1,4500,-74.0055,40.7111,1
1.0,2,2200,-74.0238,40.6213,2
1.0,1,3250,-73.9785,40.7633,1
2.0,2,3800,-73.9996,40.6862,1
2.0,2,5100,-74.0057,40.7084,1
2.0,3,4800,-73.9702,40.7649,3
1.0,0,2150,-73.968,40.7976,2
2.0,2,5169,-74.0046,40.7073,1
1.0,2,3750,-73.9867,40.7687,1
3.0,4,6100,-73.9831,40.7377,3
2.0,2,7939,-73.9903,40.7468,1
1.0,0,2595,-74.0049,40.7166,1
2.0,4,3295,-73.9325,40.69,1
3.0,3,11750,-73.9662,40.7615,1
1.0,1,4095,-74.0042,40.7373,1
1.0,1,2150,-73.9459,40.7769,1
1.0,0,3155,-73.9846,40.7756,1
2.0,2,3100,-73.9536,40.7775,1
1.0,2,4145,-73.9579,40.7151,2
2.0,2,6500,-73.9638,40.7634,1
1.0,3,4295,-73.9893,40.7295,3
1.0,2,3450,-73.9865,40.7348,1
1.0,2,2890,-73.982,40.7418,1
2.0,3,4500,-73.9705,40.7892,1
1.0,3,3460,-73.9261,40.7694,1
1.0,0,2850,-73.9628,40.7633,1
1.0,1,4150,-73.9928,40.7551,1
2.0,3,2100,-73.8909,40.8657,3
1.0,4,2800,-73.9427,40.8265,1
1.0,1,1940,-73.9578,40.8198,1
2.0,2,7500,-73.9812,40.7716,1
1.0,1,4095,-73.9864,40.7399,1
1.0,1,2495,-74.0175,40.7073,1
1.0,1,4000,-73.9678,40.7878,1
1.0,1,2495,-73.9955,40.7542,1
2.0,3,6000,-73.9805,40.7443,2
1.0,1,3210,-73.9953,40.7553,1
2.0,4,7000,-73.9865,40.7348,2
1.0,1,5995,-73.9916,40.7272,1
1.0,2,2600,-73.9812,40.7409,2
1.0,1,4050,-74.0023,40.7382,1
1.0,0,2960,-74.0099,40.7062,1
1.0,1,1900,-73.947,40.6959,2
1.0,3,2800,-73.9405,40.8004,2
1.0,1,2150,-73.9491,40.7803,1
2.0,3,5569,-73.9726,40.7518,2
1.0,1,3690,-73.9982,40.7568,1
1.0,0,2525,-73.9566,40.7215,3
1.0,1,2350,-73.949,40.78,1
1.5,3,3795,-73.9514,40.7804,1
1.0,2,3400,-73.9844,40.7267,2
1.0,0,2150,-73.9847,40.7637,2
1.0,3,3666,-73.9522,40.8079,1
1.0,2,3795,-73.9855,40.7639,1
2.5,2,8000,-73.9727,40.7957,1
1.0,2,5250,-73.9981,40.7372,1
1.0,0,2550,-73.9916,40.7677,2
1.0,3,4200,-73.9827,40.7185,3
1.0,0,2770,-74.0069,40.7074,1
2.0,2,7100,-74.0148,40.7182,1
1.0,2,2500,-73.9578,40.8198,1
1.0,1,2760,-73.9782,40.7749,1
1.0,1,4100,-73.9952,40.7462,1
1.0,1,2995,-73.9819,40.745,1
1.0,1,4250,-74.0047,40.7334,1
1.0,0,1700,-73.9482,40.7749,3
2.0,1,3400,-73.9781,40.7778,2
1.0,0,1950,-73.9687,40.756,3
2.0,2,2450,-73.9429,40.6604,2
1.0,0,3000,-73.9678,40.7605,1
1.0,1,1325,-73.9246,40.8645,2
1.0,1,4975,-74.0084,40.7378,1
1.0,1,2700,-73.94800000000002,40.7731,1
1.0,1,3400,-73.9998,40.75,1
1.0,1,3650,-73.9754,40.7444,1
1.0,1,2200,-73.9581,40.7631,1
1.0,1,3230,-74.0162,40.7053,1
2.0,2,4790,-73.9998,40.7613,1
2.0,2,4675,-73.9916,40.7587,1
1.0,1,4450,-73.9808,40.7375,1
2.0,4,5565,-74.0043,40.7075,2
3.0,2,9500,-74.01100000000002,40.7133,1
1.0,1,3240,-73.9915,40.7678,1
2.5,3,3495,-73.9413,40.8055,1
2.0,2,4384,-73.9585,40.7437,1
2.0,2,2950,-73.9536,40.7775,2
1.0,0,2265,-74.0173,40.7097,3
1.0,1,2250,-73.9471,40.7808,1
1.0,2,2800,-73.9512,40.7761,1
2.0,4,5450,-73.9962,40.7593,2
1.0,2,4100,-73.9761,40.7937,1
1.0,2,4000,-73.9709,40.7528,2
1.0,1,2675,-73.9663,40.755,1
1.0,1,3917,-74.0096,40.7064,1
1.0,2,4495,-73.9945,40.7228,2
1.0,3,2750,-73.9152,40.6997,1
1.0,0,1825,-73.9463,40.7773,3
1.0,2,4000,-73.9966,40.7223,1
1.0,0,2676,-74.0113,40.7103,1
2.0,4,7900,-74.0028,40.7429,1
1.0,2,3650,-73.9798,40.7258,1
3.0,3,12500,-73.9805,40.7825,1
1.0,2,3500,-73.9625,40.7575,1
1.0,1,3485,-73.9753,40.7345,1
1.0,0,4250,-74.0085,40.7387,1
0.0,0,1850,-73.9638,40.7621,1
1.0,0,2425,-73.9982,40.7568,2
1.0,1,1999,-73.9569,40.7708,2
1.0,1,2800,-73.98100000000002,40.7215,1
1.0,0,3420,-74.0051,40.7482,1
2.0,2,3700,-73.9823,40.7344,2
1.0,2,2800,-73.9581,40.7631,2
2.0,3,13300,-73.9839,40.776,1
1.0,1,2350,-73.9492,40.7701,1
1.0,0,1999,-73.9455,40.7767,2
1.0,1,3400,-73.9742,40.7846,1
1.0,1,2525,-73.9686,40.8005,1
1.0,2,2700,-73.9512,40.7801,2
1.0,0,2800,-73.9814,40.7486,1
1.0,2,2802,-73.9829,40.6968,2
1.0,0,1750,-73.9807,40.7873,1
1.0,1,3231,-74.0055,40.7111,1
1.0,1,2800,-73.9923,40.7224,1
2.0,2,4079,-73.9829,40.6941,2
1.0,1,2795,-74.0023,40.7246,2
2.5,3,6295,-73.9898,40.7237,1
1.0,1,3500,-73.9596,40.7692,1
1.0,1,3500,-74.0061,40.7083,1
1.0,1,2200,-73.9831,40.7284,1
1.0,1,1700,-73.8292,40.8441,3
2.0,4,4000,-73.9438,40.7859,1
1.0,3,5219,-73.9822,40.7318,1
1.0,0,1650,-73.9263,40.6814,2
2.0,2,3905,-73.9761,40.7937,2
2.0,2,5200,-73.9956,40.7621,1
1.0,1,3375,-73.9784,40.7885,1
1.0,2,3725,-74.0101,40.7067,1
2.5,4,7400,-73.96340000000002,40.7582,1
1.0,3,4500,-73.9883,40.7206,3
1.0,1,2495,-74.0046,40.7073,2
2.0,2,6955,-74.0092,40.7306,1
1.0,1,5900,-73.9959,40.7316,1
1.0,0,3495,-73.9926,40.7425,1
1.0,1,2495,-73.9434,40.7878,1
1.0,0,2775,-73.9548,40.746,1
1.0,2,3899,-74.0004,40.7298,2
1.0,2,3398,-73.9817,40.7348,3
2.0,2,4772,-73.9779,40.7413,1
1.0,2,2750,-73.94800000000002,40.7741,1
1.0,2,2595,-73.9632,40.7984,1
1.0,1,2790,-73.9998,40.7613,1
1.0,1,3495,-73.9541,40.7761,1
1.0,0,2650,-73.9901,40.7239,1
2.0,2,4900,-73.976,40.7845,1
2.0,2,5125,-73.9531,40.7176,1
1.0,1,3375,-73.9868,40.7649,1
1.0,2,7895,-73.9912,40.7443,1
1.0,0,2075,-73.9965,40.7476,3
1.0,1,1550,-73.9363,40.797,1
1.0,0,2700,-73.9917,40.7709,1
1.0,1,2450,-73.9744,40.7477,1
1.0,1,2195,-73.975,40.7441,2
1.0,0,2987,-73.9989,40.7611,2
1.0,2,3200,-73.9887,40.7293,1
2.0,2,7000,-73.9804,40.7868,1
1.0,2,3100,-74.0171,40.7058,3
1.0,2,4295,-73.9817,40.734,1
1.0,2,3800,-73.9666,40.7555,1
3.0,3,15000,-73.9846,40.7756,1
1.0,2,2400,-73.9615,40.6882,2
1.0,1,4550,-73.9884,40.7616,1
1.0,0,2295,-73.985,40.7794,2
1.0,1,4200,-73.9951,40.7592,1
1.0,1,5200,-74.0042,40.7481,1
1.0,2,3350,-73.9571,40.7765,1
1.0,2,3391,-73.9897,40.7182,3
1.0,0,1295,-73.9508,40.8348,1
2.0,3,6000,-73.9515,40.7779,1
1.0,3,3150,-73.9481,40.796,1
1.0,2,4095,-73.9819,40.7299,1
1.0,1,3795,-74.0079,40.7337,1
1.0,2,4186,-71.0794,42.3459,1
2.0,5,5400,-73.9787,40.7269,1
1.0,1,3500,-73.9964,40.7441,1
1.0,2,3100,-73.9938,40.7586,2
2.0,2,5295,-73.9944,40.7548,1
2.0,2,6700,-73.9799,40.6897,1
1.0,1,4150,-74.007,40.7365,1
1.0,1,1950,-73.9609,40.7629,2
1.0,2,3600,-73.9722,40.7513,1
1.0,4,6000,-73.9864,40.7399,2
1.0,2,3000,-74.00399999999998,40.7099,2
2.5,3,17000,-73.9826,40.7787,1
1.0,2,2850,-73.9779,40.7466,3
1.0,0,2050,-73.9913,40.7646,1
2.5,3,6090,-73.9603,40.7695,1
2.0,3,4475,-73.9591,40.764,1
1.0,1,3595,-73.9691,40.7942,1
1.0,0,2700,-73.9857,40.7358,1
1.0,0,2500,-73.9647,40.7571,1
1.0,1,2500,-73.9529,40.7701,1
1.0,3,2695,-73.9394,40.8268,1
1.0,2,3100,-73.9676,40.7951,3
1.0,2,3350,-74.0096,40.7047,1
1.0,2,2600,-73.9812,40.7409,2
1.0,1,4615,-73.9702,40.7522,1
1.0,3,3400,-73.9117,40.689,1
0.0,0,2575,-73.9464,40.7449,1
2.0,2,4050,-73.9902,40.7673,1
1.0,0,2375,-73.98,40.6896,2
1.0,1,3295,-73.9919,40.7379,1
1.0,2,2850,-73.9597,40.7638,1
1.0,0,2525,-73.9851,40.6887,1
1.0,0,2250,-73.976,40.7845,1
1.0,0,2630,-73.9705,40.7892,2
1.0,0,1950,-73.9512,40.777,1
2.0,3,5300,-73.9957,40.7427,1
1.0,1,3000,-73.9746,40.7445,1
1.0,0,1950,-73.9885,40.7225,3
1.0,0,2750,-74.0069,40.7074,1
1.0,2,4991,-73.9758,40.732,1
1.0,3,5400,-74.0049,40.7365,3
2.0,3,6300,-74.0001,40.7344,1
2.0,2,6195,-74.0109,40.7191,1
1.0,0,2100,-73.9887,40.7204,1
1.0,0,2095,-73.99,40.7601,1
2.0,3,6200,-74.0014,40.7419,1
1.0,1,1850,-74.0391,40.6184,2
1.0,1,3650,-73.9603,40.7695,1
1.0,1,3275,-73.9926,40.7544,1
1.0,3,3800,-74.0045,40.7231,3
1.0,2,4800,-73.9897,40.7337,1
1.0,4,7195,-74.0003,40.7424,3
1.0,0,2350,-73.9904,40.7137,1
1.0,2,4199,-73.98100000000002,40.7287,1
1.0,3,3550,-73.9486,40.7968,1
2.0,1,4650,-73.9743,40.7521,1
1.0,1,3425,-73.9528,40.7759,1
1.0,0,2720,-73.976,40.7803,1
1.0,1,2200,-73.9485,40.7705,1
1.0,1,3750,-73.9897,40.7035,1
1.0,0,2200,-73.9772,40.7412,2
1.0,1,3732,-73.9854,40.7619,1
2.0,3,4750,-73.9675,40.7943,1
1.0,1,4000,-73.9608,40.7688,1
1.0,2,4495,-73.9958,40.7233,1
1.0,2,4000,-73.9727,40.7436,1
2.0,3,4400,-73.9413,40.7515,1
1.0,1,4500,-74.003,40.7479,1
1.0,2,3570,-74.00399999999998,40.7336,2
1.0,2,3295,-73.967,40.7653,2
2.0,2,4600,-73.999,40.761,1
1.0,1,4895,-73.98899999999998,40.7482,1
1.0,4,5000,-73.9713,40.7831,1
1.0,3,3650,-73.9883,40.7687,1
1.0,3,5000,-73.9916,40.7677,1
1.0,0,2675,-74.0019,40.732,1
2.0,3,6600,-73.9603,40.7695,1
3.0,4,4495,-73.9513,40.6818,1
1.0,2,3695,-73.9825,40.7301,1
1.0,1,3300,-73.9978,40.7612,1
1.0,2,3450,-73.9798,40.7258,1
1.0,1,2050,-73.9938,40.7625,2
2.0,2,2200,-73.8349,40.7046,1
1.0,1,3091,-73.969,40.7549,1
1.0,4,6200,-73.9877,40.7378,2
2.0,1,6530,-74.0099,40.7062,1
1.0,3,3025,-73.9561,40.8209,1
1.0,3,3850,-73.9924,40.7598,2
2.0,2,7250,-73.9755,40.7889,1
1.0,2,3199,-73.9789,40.7492,2
1.0,2,2400,-73.9459,40.7828,1
1.0,0,3600,-73.9929,40.7714,1
2.0,3,4895,-73.9705,40.7892,1
1.0,1,3544,-73.975,40.7333,1
1.0,1,3600,-74.0046,40.7073,1
2.0,2,6500,-73.9897,40.7337,2
1.0,1,5000,-73.9933,40.7434,1
2.0,4,7600,-73.9849,40.7198,1
1.0,1,1450,-73.9457,40.8234,3
1.0,1,6750,-74.0035,40.724,1
1.0,0,1850,-73.9496,40.7793,1
1.0,1,2495,-73.9481,40.7811,1
2.0,3,4300,-74.0086,40.7058,2
1.0,2,1925,-73.8097,40.7169,2
1.0,0,2538,-73.9628,40.7633,1
2.0,4,7995,-74.0028,40.7429,1
1.0,2,3300,-73.9982,40.7452,3
1.0,3,2695,-73.9308,40.8539,1
1.0,0,2350,-73.9769,40.7468,1
1.0,3,2447,-73.904,40.7015,1
1.0,1,2650,-73.9623,40.7612,1
1.0,2,3500,-73.9883,40.7223,1
1.0,0,2250,-73.9737,40.7911,2
2.0,2,4995,-73.9798,40.7239,1
1.0,1,2150,-73.9479,40.781,1
1.0,1,4099,-73.9918,40.7661,1
1.0,2,2299,-73.9518,40.7251,2
1.0,2,4999,-74.0065,40.7081,1
1.0,1,3700,-73.9981,40.7372,1
2.0,1,5020,-73.9948,40.7592,1
1.0,0,2498,-73.9944,40.7548,2
1.0,1,2649,-74.0008,40.7476,2
1.0,3,2025,-73.9388,40.8377,2
1.0,2,3100,-73.9908,40.7587,1
1.0,1,2595,-73.985,40.7196,1
1.0,0,3150,-73.9927,40.7301,1
1.0,1,3850,-73.9982,40.7568,1
1.0,1,3285,-74.0095,40.7054,1
1.0,1,2000,-73.9662,40.7586,1
1.0,1,4495,-73.9919,40.7448,1
1.0,1,3930,-73.9817,40.7311,1
1.0,1,3500,-73.9863,40.745,2
1.0,0,3100,-73.9865,40.7365,1
1.0,2,2000,-73.9163,40.7744,1
1.0,3,4595,-73.9741,40.7447,1
1.0,2,3495,-73.9808,40.7426,1
1.0,2,3100,-73.9781,40.7413,2
1.0,0,2780,-73.929,40.7404,1
2.0,2,6695,-73.9915,40.7233,2
1.0,1,3350,-74.0042,40.7163,1
2.0,3,6350,-73.9942,40.7244,1
2.0,5,6200,-74.0109,40.7035,1
1.0,0,2065,-73.9696,40.756,1
1.0,0,1900,-73.9846,40.6629,1
1.0,0,45,-73.9917,40.7479,1
1.0,0,2825,-74.009,40.7105,1
2.0,2,4350,-73.956,40.7472,1
1.0,1,2775,-73.9865,40.7367,1
2.0,3,9500,-73.9774,40.7901,1
1.0,1,2695,-73.9739,40.794,1
1.0,2,3100,-73.9569,40.8036,1
2.0,2,6550,-73.9818,40.7708,1
2.0,2,8250,-74.0162,40.7166,1
1.0,1,3700,-73.9928,40.7551,1
1.0,1,2650,-73.8501,40.7238,1
1.0,1,3295,-73.9885,40.7396,1
2.0,2,6500,-74.0055,40.7111,1
1.0,1,1500,-74.0241,40.6324,2
1.0,2,2000,-73.9035,40.7097,1
1.0,3,5295,-73.9846,40.7228,2
1.0,1,3250,-73.9542,40.7723,1
1.0,1,1820,-73.8852,40.7486,2
1.0,0,1950,-73.9938,40.76,1
1.0,1,2925,-73.9818,40.7468,1
1.0,1,3395,-73.9863,40.7664,1
1.0,0,1825,-73.94800000000002,40.7743,1
1.0,2,3500,-73.9992,40.7284,3
0.0,1,2095,-73.9217,40.7608,1
1.0,3,5800,-74.0025,40.7397,2
1.0,1,9095,-74.0035,40.724,1
1.0,1,4175,-73.9933,40.7327,1
1.0,2,3195,-73.9754,40.746,2
1.0,0,1775,-73.9495,40.7793,2
1.0,3,2695,-73.9611,40.8008,1
1.0,2,3400,-73.9767,40.7483,2
1.0,1,3589,-73.9982,40.7568,2
1.0,1,2350,-73.9809,40.7394,1
1.0,1,2800,-74.0044,40.7318,1
1.0,0,2595,-74.0161,40.7053,1
1.0,4,6650,-73.9857,40.733,1
1.0,4,5900,-73.9982,40.7411,3
1.0,2,4280,-73.9862,40.7514,1
1.5,3,3300,-73.9459,40.8362,1
1.0,1,3125,-73.9927,40.7301,1
2.0,3,5100,-73.9944,40.7548,2
1.0,3,3500,-73.9779,40.7466,3
1.0,1,3095,-74.0015,40.7383,1
1.0,1,3200,-73.9695,40.7518,1
1.0,1,2150,-73.9421,40.7864,2
1.0,2,2350,-73.9368,40.8514,3
1.0,0,3390,-73.999,40.761,2
1.0,2,3000,-73.9767,40.7405,2
1.0,3,3900,-73.9434,40.7077,2
1.0,0,2400,-73.9735,40.7911,1
1.0,1,3295,-73.9982,40.7568,1
1.0,0,2000,-73.9656,40.7654,1
1.0,2,4250,-74.0009,40.7381,3
1.0,1,2199,-73.9151,40.688,1
1.0,2,2975,-74.0019,40.7313,2
1.0,2,3391,-73.991,40.7189,2
1.0,1,2100,-73.9929,40.7597,2
1.0,1,1725,-73.9222,40.7663,3
1.0,2,3100,-73.9765,40.7489,2
1.0,0,2300,-73.9451,40.7783,1
1.0,1,2150,-74.0096,40.6397,2
1.0,1,3117,-73.969,40.7516,1
1.0,0,2300,-73.993,40.6936,1
1.0,0,2095,-73.9658,40.7606,1
3.0,3,10750,-74.0143,40.7166,1
1.0,2,2450,-73.9824,40.7242,1
1.0,2,2995,-73.9504,40.7611,2
2.0,4,5000,-74.0055,40.7111,1
1.0,2,4095,-73.9867,40.7219,1
2.0,3,5100,-73.9475,40.7742,1
1.0,1,3100,-73.9857,40.7358,1
2.0,3,4500,-73.9982,40.7568,1
1.0,4,2800,-73.9435,40.8254,1
1.0,1,3688,-73.9915,40.7678,2
1.0,0,2950,-74.0046,40.7073,1
1.0,1,2799,-73.9526,40.7818,1
1.0,0,2100,-73.9774,40.7796,1
1.5,4,3795,-73.9532,40.6732,1
1.0,2,3500,-74.0095,40.7062,1
1.0,0,3775,-74.0029,40.7295,1
1.0,1,2100,-73.9581,40.7631,1
1.0,3,4000,-73.9655,40.8026,1
1.0,2,3500,-73.9625,40.7575,2
1.0,2,3900,-73.9746,40.7445,1
1.0,0,3660,-74.0076,40.7047,1
2.0,2,4900,-73.9894,40.7735,1
1.0,2,3740,-74.0013,40.7081,1
1.0,2,3000,-73.9619,40.8001,1
2.0,3,5450,-73.9596,40.7634,1
2.0,3,4400,-73.9779,40.7413,2
2.0,2,6600,-73.9919,40.7436,1
1.0,4,4795,-73.9567,40.7759,1
1.0,3,6400,-74.0,40.7285,1
1.0,1,3300,-73.9915,40.7678,1
1.0,1,2800,-74.0002,40.761,2
1.0,0,1900,-73.9552,40.7775,3
1.0,0,2350,-73.9703,40.751,1
1.0,1,1850,-73.9438,40.838,2
1.0,0,3160,-73.9887,40.7752,1
1.0,1,1200,-73.852,40.7205,3
1.0,1,2012,-73.9517,40.7803,2
1.0,0,2895,-73.9622,40.7588,1
1.0,1,2300,-73.9857,40.7283,1
1.0,1,3382,-73.9854,40.7619,1
1.0,1,2195,-73.9626,40.7621,1
1.0,0,2495,-73.9802,40.7464,3
1.0,0,2520,-73.9886,40.7656,2
1.0,0,2650,-73.9848,40.7635,1
1.0,1,3475,-73.9631,40.7565,1
1.0,1,3375,-73.9868,40.7649,1
1.0,0,3125,-73.9927,40.7301,1
1.0,1,4600,-74.0022,40.7333,1
1.0,1,2700,-73.9761,40.7937,1
1.0,0,2150,-73.9504,40.7729,1
1.0,1,3500,-73.9717,40.7564,2
1.0,1,2649,-73.9623,40.7612,1
1.0,2,7700,-73.9947,40.7252,1
2.0,2,4200,-73.9478,40.7802,1
2.0,3,4580,-73.9938,40.7586,1
2.0,4,6000,-73.977,40.7488,1
1.0,0,1950,-73.9884,40.7233,3
1.0,2,2550,-73.9502,40.7728,2
1.0,2,2600,-73.9544,40.7681,2
1.0,0,2400,-73.9875,40.7494,1
2.0,4,4300,-73.9361,40.8493,1
1.0,0,2584,-73.9917,40.7709,1
1.0,0,2810,-74.0069,40.7074,1
1.0,2,3300,-73.9867,40.7686,1
1.0,0,3240,-73.9915,40.7678,1
1.0,2,3075,-74.0122,40.7073,1
1.0,1,2600,-73.9756,40.7915,2
2.0,3,2495,-73.95100000000002,40.6589,2
3.0,4,12000,-73.9774,40.7901,1
1.0,0,2100,-73.9886,40.7208,1
